15 Nov 1999,54.36
16 Nov 1999,54.71
17 Nov 1999,54.65
18 Nov 1999,54.19
19 Nov 1999,54.39
22 Nov 1999,54.32
23 Nov 1999,53.34
24 Nov 1999,53.38
25 Nov 1999,53.44
26 Nov 1999,53.48
29 Nov 1999,52.36
30 Nov 1999,52.50
01 Dec 1999,52.02
02 Dec 1999,52.41
03 Dec 1999,52.10
06 Dec 1999,51.70
07 Dec 1999,52.15
08 Dec 1999,52.06
09 Dec 1999,52.18
10 Dec 1999,51.86
13 Dec 1999,50.63
14 Dec 1999,51.02
15 Dec 1999,51.06
16 Dec 1999,51.40
17 Dec 1999,52.33
20 Dec 1999,52.26
21 Dec 1999,52.19
22 Dec 1999,52.69
23 Dec 1999,52.58
24 Dec 1999,52.68
29 Dec 1999,53.59
30 Dec 1999,53.27
31 Dec 1999,53.64
05 Jan 2000,53.64
06 Jan 2000,54.25
07 Jan 2000,54.12
10 Jan 2000,54.32
11 Jan 2000,54.20
12 Jan 2000,54.78
13 Jan 2000,54.88
14 Jan 2000,55.60
17 Jan 2000,55.08
18 Jan 2000,54.51
19 Jan 2000,54.65
20 Jan 2000,54.17
21 Jan 2000,54.30
24 Jan 2000,53.55
25 Jan 2000,53.44
26 Jan 2000,53.86
27 Jan 2000,53.66
28 Jan 2000,53.10
31 Jan 2000,52.86
01 Feb 2000,53.31
02 Feb 2000,53.20
03 Feb 2000,53.51
04 Feb 2000,53.26
07 Feb 2000,53.19
08 Feb 2000,53.70
09 Feb 2000,53.85
10 Feb 2000,53.73
11 Feb 2000,53.67
14 Feb 2000,53.78
15 Feb 2000,52.91
16 Feb 2000,53.19
17 Feb 2000,53.96
18 Feb 2000,54.65
21 Feb 2000,54.35
22 Feb 2000,54.32
23 Feb 2000,54.34
24 Feb 2000,54.50
25 Feb 2000,54.24
28 Feb 2000,53.76
29 Feb 2000,53.28
01 Mar 2000,53.95
02 Mar 2000,52.21
03 Mar 2000,52.54
06 Mar 2000,52.77
07 Mar 2000,51.92
08 Mar 2000,51.47
09 Mar 2000,52.32
10 Mar 2000,52.59
13 Mar 2000,52.36
14 Mar 2000,52.09
15 Mar 2000,51.25
16 Mar 2000,51.67
17 Mar 2000,51.52
20 Mar 2000,51.83
21 Mar 2000,51.76
22 Mar 2000,52.19
23 Mar 2000,52.18
24 Mar 2000,52.28
27 Mar 2000,52.60
28 Mar 2000,53.67
29 Mar 2000,53.53
30 Mar 2000,52.84
31 Mar 2000,52.95
03 Apr 2000,51.36
04 Apr 2000,52.54
05 Apr 2000,52.60
06 Apr 2000,52.57
07 Apr 2000,52.44
10 Apr 2000,52.37
11 Apr 2000,52.93
12 Apr 2000,53.31
13 Apr 2000,52.88
14 Apr 2000,52.69
17 Apr 2000,52.31
18 Apr 2000,51.79
19 Apr 2000,51.80
20 Apr 2000,52.18
26 Apr 2000,52.38
27 Apr 2000,51.69
28 Apr 2000,51.82
01 May 2000,52.30
02 May 2000,52.94
03 May 2000,52.58
04 May 2000,53.48
05 May 2000,52.86
08 May 2000,53.36
09 May 2000,52.64
10 May 2000,52.54
11 May 2000,52.21
12 May 2000,51.71
15 May 2000,52.10
16 May 2000,51.59
17 May 2000,51.73
18 May 2000,50.39
19 May 2000,49.16
22 May 2000,48.70
23 May 2000,49.27
24 May 2000,48.41
25 May 2000,48.99
26 May 2000,48.95
29 May 2000,49.07
30 May 2000,48.92
31 May 2000,48.90
01 Jun 2000,49.25
02 Jun 2000,49.54
06 Jun 2000,50.23
07 Jun 2000,50.04
08 Jun 2000,49.98
09 Jun 2000,49.62
12 Jun 2000,49.97
13 Jun 2000,50.23
14 Jun 2000,50.52
15 Jun 2000,50.19
16 Jun 2000,49.94
19 Jun 2000,50.82
20 Jun 2000,50.21
21 Jun 2000,50.07
22 Jun 2000,50.19
23 Jun 2000,49.27
26 Jun 2000,49.34
27 Jun 2000,49.59
28 Jun 2000,49.72
29 Jun 2000,49.49
30 Jun 2000,49.21
03 Jul 2000,49.77
04 Jul 2000,49.40
05 Jul 2000,49.31
06 Jul 2000,49.30
07 Jul 2000,49.45
10 Jul 2000,49.81
11 Jul 2000,49.42
12 Jul 2000,49.30
13 Jul 2000,49.81
14 Jul 2000,49.79
17 Jul 2000,49.39
18 Jul 2000,49.67
19 Jul 2000,49.45
20 Jul 2000,49.30
21 Jul 2000,49.65
24 Jul 2000,50.31
25 Jul 2000,49.93
26 Jul 2000,50.14
27 Jul 2000,50.45
28 Jul 2000,50.04
31 Jul 2000,50.08
01 Aug 2000,49.77
02 Aug 2000,49.47
03 Aug 2000,49.44
04 Aug 2000,49.48
07 Aug 2000,49.49
08 Aug 2000,49.66
09 Aug 2000,49.28
10 Aug 2000,48.76
11 Aug 2000,49.19
14 Aug 2000,48.85
15 Aug 2000,49.30
16 Aug 2000,48.78
17 Aug 2000,49.05
18 Aug 2000,49.19
21 Aug 2000,48.75
22 Aug 2000,48.79
23 Aug 2000,47.60
24 Aug 2000,45.58
25 Aug 2000,46.47
28 Aug 2000,46.47
29 Aug 2000,46.18
30 Aug 2000,45.32
31 Aug 2000,45.99
01 Sep 2000,45.71
04 Sep 2000,45.51
05 Sep 2000,45.32
06 Sep 2000,45.18
07 Sep 2000,45.03
08 Sep 2000,44.02
11 Sep 2000,44.64
12 Sep 2000,45.37
13 Sep 2000,45.46
14 Sep 2000,45.26
15 Sep 2000,45.15
18 Sep 2000,44.46
19 Sep 2000,43.76
20 Sep 2000,44.34
21 Sep 2000,43.36
22 Sep 2000,43.59
25 Sep 2000,44.71
26 Sep 2000,44.65
27 Sep 2000,44.55
28 Sep 2000,44.72
29 Sep 2000,43.79
02 Oct 2000,44.11
03 Oct 2000,44.13
04 Oct 2000,43.95
05 Oct 2000,44.28
06 Oct 2000,43.71
09 Oct 2000,43.94
10 Oct 2000,44.02
11 Oct 2000,43.82
12 Oct 2000,43.52
13 Oct 2000,42.92
16 Oct 2000,42.99
17 Oct 2000,42.74
18 Oct 2000,42.59
19 Oct 2000,42.44
20 Oct 2000,42.90
24 Oct 2000,43.33
25 Oct 2000,43.29
26 Oct 2000,43.16
27 Oct 2000,43.46
30 Oct 2000,43.87
31 Oct 2000,43.83
01 Nov 2000,42.99
02 Nov 2000,43.16
03 Nov 2000,43.09
06 Nov 2000,42.85
07 Nov 2000,42.81
08 Nov 2000,42.68
09 Nov 2000,42.63
10 Nov 2000,42.92
13 Nov 2000,42.58
14 Nov 2000,42.60
15 Nov 2000,42.89
16 Nov 2000,43.31
17 Nov 2000,43.71
20 Nov 2000,43.58
21 Nov 2000,43.49
22 Nov 2000,43.13
23 Nov 2000,44.23
24 Nov 2000,44.12
27 Nov 2000,44.50
28 Nov 2000,44.96
29 Nov 2000,44.47
30 Nov 2000,44.87
01 Dec 2000,45.55
04 Dec 2000,46.38
05 Dec 2000,47.00
06 Dec 2000,46.71
07 Dec 2000,47.20
08 Dec 2000,47.24
11 Dec 2000,47.49
12 Dec 2000,46.79
13 Dec 2000,47.11
14 Dec 2000,47.41
15 Dec 2000,47.74
18 Dec 2000,47.88
19 Dec 2000,48.33
20 Dec 2000,48.49
21 Dec 2000,49.58
22 Dec 2000,49.22
27 Dec 2000,50.19
28 Dec 2000,50.79
29 Dec 2000,50.32
03 Jan 2001,50.95
04 Jan 2001,49.79
05 Jan 2001,51.64
08 Jan 2001,52.77
09 Jan 2001,52.42
10 Jan 2001,52.37
11 Jan 2001,51.79
12 Jan 2001,53.16
15 Jan 2001,52.82
16 Jan 2001,52.57
17 Jan 2001,52.37
18 Jan 2001,52.87
19 Jan 2001,53.11
22 Jan 2001,52.29
23 Jan 2001,52.17
24 Jan 2001,52.10
25 Jan 2001,51.54
26 Jan 2001,51.05
29 Jan 2001,51.27
30 Jan 2001,50.73
31 Jan 2001,51.10
01 Feb 2001,51.75
02 Feb 2001,51.85
05 Feb 2001,51.52
07 Feb 2001,50.76
08 Feb 2001,51.54
09 Feb 2001,50.72
12 Feb 2001,51.21
13 Feb 2001,51.41
14 Feb 2001,50.80
15 Feb 2001,49.92
16 Feb 2001,49.12
19 Feb 2001,49.91
20 Feb 2001,50.10
21 Feb 2001,49.54
22 Feb 2001,50.09
23 Feb 2001,50.40
26 Feb 2001,50.43
27 Feb 2001,50.07
28 Feb 2001,50.18
01 Mar 2001,50.53
02 Mar 2001,50.92
05 Mar 2001,51.97
06 Mar 2001,51.66
07 Mar 2001,51.43
08 Mar 2001,50.78
09 Mar 2001,50.68
12 Mar 2001,50.17
13 Mar 2001,50.69
14 Mar 2001,49.97
15 Mar 2001,50.14
16 Mar 2001,50.33
19 Mar 2001,51.28
20 Mar 2001,51.30
21 Mar 2001,51.57
22 Mar 2001,51.13
23 Mar 2001,51.30
26 Mar 2001,51.04
27 Mar 2001,50.75
28 Mar 2001,50.41
29 Mar 2001,50.24
30 Mar 2001,50.27
02 Apr 2001,50.96
03 Apr 2001,50.46
04 Apr 2001,50.87
05 Apr 2001,50.99
06 Apr 2001,50.26
09 Apr 2001,50.50
10 Apr 2001,50.12
11 Apr 2001,50.10
12 Apr 2001,50.52
17 Apr 2001,51.16
18 Apr 2001,49.77
19 Apr 2001,49.29
20 Apr 2001,49.73
23 Apr 2001,50.20
24 Apr 2001,49.88
26 Apr 2001,50.21
27 Apr 2001,50.91
30 Apr 2001,51.10
01 May 2001,51.13
02 May 2001,51.24
03 May 2001,51.39
04 May 2001,51.11
07 May 2001,51.24
08 May 2001,50.89
09 May 2001,50.72
10 May 2001,52.12
11 May 2001,52.05
14 May 2001,51.77
15 May 2001,51.62
16 May 2001,51.62
17 May 2001,52.25
18 May 2001,52.19
21 May 2001,52.93
22 May 2001,52.30
23 May 2001,52.07
24 May 2001,50.62
25 May 2001,51.12
28 May 2001,51.10
29 May 2001,51.32
30 May 2001,50.62
31 May 2001,50.16
01 Jun 2001,48.94
05 Jun 2001,48.97
06 Jun 2001,49.47
07 Jun 2001,49.57
08 Jun 2001,50.03
11 Jun 2001,50.70
12 Jun 2001,50.88
13 Jun 2001,50.95
14 Jun 2001,51.61
15 Jun 2001,50.69
18 Jun 2001,51.20
19 Jun 2001,51.05
20 Jun 2001,51.02
21 Jun 2001,51.28
22 Jun 2001,51.37
25 Jun 2001,51.49
26 Jun 2001,51.25
27 Jun 2001,51.79
28 Jun 2001,51.74
