2018.05.02,19:00,76.88600,76.90800,76.77800,76.79900,6879
2018.05.02,20:00,76.80000,76.83800,76.78600,76.81200,2735
2018.05.02,21:00,76.81000,76.84300,76.73800,76.82600,4064
2018.05.02,22:00,76.81900,76.87500,76.80100,76.80900,1128
2018.05.02,23:00,76.81000,76.83000,76.78800,76.80400,1928
2018.05.03,00:00,76.80400,76.85100,76.78300,76.83900,3115
2018.05.03,01:00,76.84000,76.87200,76.78900,76.81300,4608
2018.05.03,02:00,76.81400,76.85900,76.79700,76.82800,2931
2018.05.03,03:00,76.82800,76.92200,76.82700,76.90700,2730
2018.05.03,04:00,76.90700,76.95300,76.90600,76.92400,2020
2018.05.03,05:00,76.92500,76.95500,76.84900,76.95300,3153
2018.05.03,06:00,76.94700,76.98300,76.91100,76.94800,4272
2018.05.03,07:00,76.94900,76.99400,76.90100,76.94600,5190
2018.05.03,08:00,76.94700,77.02000,76.93300,76.95800,5062
2018.05.03,09:00,76.95700,77.09800,76.92300,77.09200,5518
2018.05.03,10:00,77.09100,77.11700,76.94600,76.96500,4559
2018.05.03,11:00,76.96600,76.98900,76.84100,76.87800,5213
2018.05.03,12:00,76.87800,76.90100,76.80300,76.83800,6878
2018.05.03,13:00,76.83900,76.96100,76.83500,76.92300,6200
2018.05.03,14:00,76.92200,76.96300,76.52000,76.55100,9401
2018.05.03,15:00,76.54900,76.67300,76.52600,76.61900,7208
2018.05.03,16:00,76.61800,76.82200,76.61800,76.81500,6111
2018.05.03,17:00,76.81300,76.89100,76.75900,76.86400,6469
2018.05.03,18:00,76.86000,76.96200,76.83400,76.90500,5678
2018.05.03,19:00,76.90500,76.92300,76.83200,76.86300,5173
2018.05.03,20:00,76.86200,76.89700,76.84300,76.86800,2162
2018.05.03,21:00,76.87700,76.89600,76.84400,76.86400,3003
2018.05.03,22:00,76.86300,76.88000,76.84100,76.84900,1165
2018.05.03,23:00,76.84800,76.87400,76.78600,76.79000,2318
2018.05.04,00:00,76.79100,76.87100,76.78600,76.85100,2888
2018.05.04,01:00,76.85200,76.94600,76.82100,76.83800,3560
2018.05.04,02:00,76.83700,76.85400,76.65400,76.68900,3166
2018.05.04,03:00,76.68900,76.69200,76.57200,76.58500,2471
2018.05.04,04:00,76.58600,76.68000,76.57500,76.62300,2277
2018.05.04,05:00,76.62400,76.63500,76.57100,76.59100,2402
2018.05.04,06:00,76.59000,76.65500,76.52400,76.53900,4063
2018.05.04,07:00,76.53900,76.56100,76.49000,76.53500,5087
2018.05.04,08:00,76.53500,76.54300,76.44700,76.44800,4208
2018.05.04,09:00,76.45100,76.50300,76.40900,76.50100,3185
2018.05.04,10:00,76.50200,76.51800,76.37500,76.38100,2881
2018.05.04,11:00,76.38200,76.42700,76.36800,76.38600,3692
2018.05.04,12:00,76.38600,76.47900,76.29600,76.42800,7874
2018.05.04,13:00,76.42900,76.45600,76.24500,76.42600,9013
2018.05.04,14:00,76.42500,76.56000,76.38300,76.53000,6484
2018.05.04,15:00,76.53200,76.58900,76.50200,76.57700,5687
2018.05.04,16:00,76.57700,76.62600,76.53300,76.53600,5084
2018.05.04,17:00,76.53700,76.62900,76.52600,76.61600,4507
2018.05.04,18:00,76.61400,76.63100,76.56800,76.56900,3931
2018.05.04,19:00,76.56800,76.59100,76.52700,76.55000,3145
2018.05.04,20:00,76.54900,76.59300,76.50200,76.50400,2628
2018.05.06,21:00,76.59000,76.60600,76.51500,76.53000,814
2018.05.06,22:00,76.52800,76.56600,76.52200,76.55000,1681
2018.05.06,23:00,76.55100,76.66000,76.55100,76.59000,2564
2018.05.07,00:00,76.59100,76.60800,76.44500,76.50600,4554
2018.05.07,01:00,76.50700,76.56500,76.38100,76.55700,4924
2018.05.07,02:00,76.55600,76.66200,76.54500,76.65200,3261
2018.05.07,03:00,76.65200,76.71900,76.58900,76.59600,2990
2018.05.07,04:00,76.59600,76.65300,76.58500,76.63900,2843
2018.05.07,05:00,76.63900,76.64700,76.55800,76.60200,3831
2018.05.07,06:00,76.60100,76.62100,76.56400,76.58000,3394
2018.05.07,07:00,76.57900,76.62200,76.55900,76.58500,3652
2018.05.07,08:00,76.58400,76.62900,76.57100,76.60800,3094
2018.05.07,09:00,76.60700,76.61300,76.55200,76.55500,2409
2018.05.07,10:00,76.55500,76.58600,76.50700,76.51000,3047
2018.05.07,11:00,76.51000,76.54600,76.49200,76.51700,3921
2018.05.07,12:00,76.51600,76.57600,76.47500,76.57400,4674
2018.05.07,13:00,76.57500,76.64800,76.55900,76.63900,5480
2018.05.07,14:00,76.63700,76.71800,76.58500,76.69400,6637
2018.05.07,15:00,76.69500,76.71600,76.64600,76.68100,4654
